userid,orderid,rating,tags,commentsKeyWords
110848117073,1025444,5.0,驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候,
110848117674,1025448,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['很','主动','很','方便']"
110848310971,1025473,5.0,主动热情|提前联系|耐心等候,
110848317070,1025481,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','希望']"
110848317175,1025518,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
110848417370,1025533,5.0,耐心等候,
110848417871,1025536,4.0,提前联系|耐心等候,
110848617275,1025550,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李,
110848617375,1025551,5.0,耐心等候,"['还','会','谢谢']"
110848717371,1025556,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110848817378,1025578,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
110848817879,1025589,5.0,主动搬运行李,"['不错','准时','似乎','讲']"
110848910973,1025591,5.0,耐心等候,
110849117674,1025602,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李,
110849210573,1025610,5.0,主动搬运行李,"['省心','省力','很','不错']"
110849210574,1025616,5.0,主动热情|提前联系|主动搬运行李,
110849217879,1025637,5.0,主动热情|提前联系|景点介绍详尽|耐心等候,"['很','好']"
110849317472,1025646,5.0,主动热情|文明礼貌|驾驶平稳|仪表整洁|干净整洁|提前联系|耐心等候|主动搬运行李,"['很','赞','特别']"
110849417075,1025655,5.0,主动热情|提前联系,
110849417277,1025657,5.0,主动热情|提前联系|耐心等候,
110849517074,1025669,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候,
110849710972,1025685,5.0,,"['非常','好','可怕','非常','轻松','愉悦','一定']"
110849717479,1025687,5.0,,"['很','好']"
110849717774,1025688,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','好']"
110849810973,1025691,5.0,,"['非常','热情','十分','感谢','希望','还']"
110849810976,1025697,5.0,,"['热情','主动','娴熟']"
110849817579,1025704,5.0,主动热情|提前联系|举牌迎接|主动搬运行李|耐心等候,
110849817873,1025706,5.0,,
110849917473,1025712,5.0,,
110870310570,1025748,5.0,主动热情|提前联系|举牌迎接|主动搬运行李|耐心等候,
110870310974,1025754,1.0,临时换司导|车辆和订单显示不符|司导态度差,"['非常','差','系统','投诉','下','答应','讲','根本','讲','清楚','太','失望']"
110870317273,1025766,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110870317375,1025769,5.0,主动热情|文明礼貌|普通话流利|仪表整洁|干净整洁|提前联系|耐心等候,
110870317678,1025775,5.0,,"['很','准时','辛苦']"
110870710874,1025786,5.0,,
110870717076,1025788,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110870717274,1025789,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|景点介绍详尽|耐心等候|路线熟悉,"['好','心疼','太','很','愉快','玩','很','满意','熟悉','还','最好','满意']"
110871010573,1025799,5.0,,
110871010578,1025801,5.0,,
110871010879,1025802,5.0,主动热情,
110871010978,1025805,5.0,,"['礼貌','主动','平稳']"
110871017074,1025806,5.0,,['热情']
110871017379,1025811,5.0,,
110871017470,1025816,5.0,主动热情|文明礼貌|驾驶平稳|仪表整洁|干净整洁|提前联系|主动搬运行李,"['非常','细心','赞']"
110871017472,1025818,5.0,,[]
110871179675,1025828,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,"['非常','棒']"
110871210873,1025830,5.0,,
110871310873,1025836,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['很','好','不错','需要']"
110871317476,1025840,5.0,主动热情|提前联系|耐心等候,"['非常','友好','周到']"
110871317677,1025842,5.0,,"['非常','准时','非常','舒服','非常','热情','nice']"
110871410579,1025850,4.0,,
110871417070,1025852,5.0,,
110871517374,1025862,5.0,,
110871617073,1025867,5.0,,
110871617079,1025869,5.0,,
110871672270,1025875,5.0,主动热情|提前联系|耐心等候,
110871672376,1025877,5.0,,
110871672777,1025879,5.0,主动热情,"['很','热情','很','非常','好']"
110871710978,1025882,5.0,,
110871717372,1025906,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['太','感谢','很','中','热情','友善','太','幸运','感谢']"
110871871271,1025916,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110871871278,1025917,5.0,耐心等候|主动搬运行李,
110871917179,1025925,4.0,,
110871917677,1025929,5.0,普通话流利|提前联系|耐心等候,
110871917771,1025930,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|举牌迎接|主动搬运行李|耐心等候,"['十分','感谢','很','还','亮丽']"
110872110871,1025940,1.0,司导态度差,['还']
110872117073,1025944,5.0,主动热情|主动搬运行李,
110872210870,1025947,5.0,,
110872417375,1025974,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['定','主动']"
110872510574,1025979,5.0,主动热情|普通话流利|提前联系|耐心等候|主动搬运行李,
110872617272,1026000,5.0,,
110872617379,1026003,5.0,主动热情|提前联系,
110872710875,1026005,5.0,,
110872817278,1026007,5.0,主动热情|提前联系|耐心等候,
110872917478,1026011,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,['主动']
110873017276,1026017,1.0,,['一点儿']
110873017776,1026020,5.0,主动热情,
110873110570,1026024,5.0,,
110873117272,1026027,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|景点介绍详尽|耐心等候|路线熟悉,
110873117273,1026032,5.0,驾驶平稳|提前联系|耐心等候,
110873417072,1026057,5.0,主动热情|提前联系|举牌迎接|主动搬运行李|耐心等候,
110873417371,1026060,5.0,主动热情,
110873517474,1026072,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|路线熟悉,"['非常','非常','好','聊','很','熟']"
110873710872,1026088,5.0,主动热情|提前联系|耐心等候,
110873717071,1026090,5.0,驾驶平稳|普通话流利|提前联系|耐心等候|路线熟悉,
110873910872,1026098,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110874010576,1026104,5.0,主动热情|普通话流利|干净整洁|提前联系|举牌迎接|主动搬运行李|耐心等候,"['很','好','不少']"
110874010875,1026107,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','好','热心','亲切','准时']"
110874017679,1026117,3.0,不爱讲话,[]
110874117175,1026121,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
110874117271,1026124,5.0,,
110874310579,1026143,5.0,,
110874310970,1026145,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','好','很','Nice','很','准时','很','干净','非常','满意','谢谢']"
110874317376,1026148,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['特别','棒','绝对']"
110874317377,1026150,5.0,,
110874372071,1026151,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,[]
110874510973,1026162,5.0,主动热情|提前联系|耐心等候,
110874617173,1026168,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110874717277,1026178,5.0,普通话流利|车辆物资齐全,"['主动','非常','准时','很','详细','很','好','很','好']"
110874810576,1026181,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','好','感谢']"
110875117276,1026210,5.0,,
110875117279,1026212,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['最','尽心','负责','太','满意']"
110875117674,1026216,5.0,主动热情|普通话流利|主动搬运行李|耐心等候,
110875217073,1026221,5.0,文明礼貌|仪表整洁|耐心等候,
110875217675,1026225,5.0,举牌迎接,
110875517273,1026254,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110875717274,1026264,5.0,提前联系|耐心等候|主动搬运行李,
110875817070,1026265,5.0,主动热情|驾驶平稳|干净整洁|提前联系|主动搬运行李,"['非常','棒']"
110876010579,1026276,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|提前联系|主动搬运行李,
110876110573,1026291,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110876217376,1026300,5.0,,
110876310978,1026307,1.0,车辆和订单显示不符|司导态度差,"['实际上','完','根本','还']"
110876410573,1026324,5.0,,
110876617272,1026338,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110876710579,1026340,5.0,,
110876710871,1026346,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['很','好','很','热情']"
110876717274,1026349,5.0,提前联系|耐心等候,
110876810874,1026351,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110878010579,1026363,5.0,提前联系|耐心等候,
110878110878,1026367,5.0,提前联系|主动搬运行李|耐心等候,
110878210971,1026374,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110878217074,1026381,5.0,主动热情|文明礼貌|驾驶平稳|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李,
110878217377,1026382,1.0,司导态度差,['希望']
110878317074,1026386,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
110878317273,1026388,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,
110878317279,1026390,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
110878410975,1026397,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','好']"
110878417270,1026401,5.0,,
110878417275,1026414,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','满意','热情','主动','周到','感谢']"
110878510871,1026416,5.0,干净整洁,
110878610573,1026417,5.0,主动热情,
110878710575,1026428,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['免费','全新','还','自愿','真心','感谢','一定','还','高']"
110878710873,1026432,5.0,主动热情|耐心等候|主动搬运行李,
110878710976,1026435,5.0,,
110878810871,1026442,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
110878817672,1026447,5.0,车辆物资齐全|耐心等候|主动搬运行李,"['非常','好']"
110879010878,1026454,5.0,提前联系,
110879017174,1026458,5.0,,
110879017577,1026462,5.0,,"['非常','亲切']"
110879017773,1026463,5.0,主动热情|提前联系|耐心等候,
110879072276,1026467,5.0,,
110879072376,1026469,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','棒','很','开心','还']"
110879217371,1026483,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|提前联系|耐心等候|路线熟悉,
110879217775,1026485,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','细致','还','嫌','麻烦','详细','完美']"
110879217870,1026487,1.0,车辆和订单显示不符|景点不介绍|司导态度差|行前联系不上,"['说好','自行','推']"
110879217970,1026488,5.0,驾驶平稳|普通话流利|仪表整洁|提前联系|耐心等候|路线熟悉,
110879317573,1026497,5.0,主动热情|举牌迎接|耐心等候,"['不错','非常']"
110879417071,1026500,4.0,,
110879417072,1026503,5.0,文明礼貌|驾驶平稳|仪表整洁|干净整洁|耐心等候|主动搬运行李,"['很','周到','方便','主动','尽可能','一点','主动','适宜','还','主动','需要','着想']"
110879417275,1026508,5.0,主动热情|提前联系|举牌迎接|主动搬运行李|耐心等候,
110879417370,1026509,5.0,,
110879417372,1026514,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,
110879417476,1026517,5.0,,
110879417478,1026519,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110879417778,1026522,4.0,,['舒服']
110879710573,1026528,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110879717174,1026534,5.0,主动热情|提前联系|耐心等候,
110879717478,1026535,5.0,主动热情|主动搬运行李,"['非常热心','还','还','会']"
110879717979,1026536,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['很','优秀','学识渊博','还要','约']"
110879917370,1026547,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['越来越','好']"
110879917378,1026549,5.0,,"['很','很']"
110879917578,1026552,5.0,主动热情|提前联系|耐心等候,
110879917773,1026553,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110879972772,1026560,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['干净','整洁','主动','热情','准时','非常','周到','整整齐齐']"
110910010575,1026562,5.0,,"['平稳','非常','熟悉']"
110910017279,1026567,5.0,,"['好','稳','还','热情']"
110910317775,1026588,5.0,耐心等候,"['非常','好','很']"
110910417174,1026598,5.0,,
110910710576,1026612,5.0,,
110910717471,1026620,5.0,,
110910917072,1026636,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,[]
