userid,gender,province,age
110323073726,,上海,
110323173324,女,上海,
110323173729,女,上海,
110323271529,,北京,
110323273125,女,上海,
110323273329,女,贵州,
110323273723,女,,
110323273827,男,,
110323371520,,北京,
110323373326,女,福建,60后
110323373329,男,广东,
110323373723,,北京,
110323473128,女,上海,
110323473326,,江苏,
110323571022,,上海,
110323573728,男,上海,70后
110323573823,,北京,
110323673427,男,北京,
110323673821,,上海,
110323673824,,北京,
110323771523,女,浙江,
110323773320,,上海,
110323871524,女,北京,
110323971527,男,上海,
110323973327,女,广东,
110323973721,男,,
110324071021,男,江苏,
110324071524,男,上海,
110324073122,,北京,
110324073329,女,北京,
110324271022,女,黑龙江,
110324273827,,湖北,
110324273828,男,福建,60后
110324373124,女,北京,
110324373326,,福建,
110324373425,男,,60后
110324373822,男,天津,
110324571525,男,浙江,
110324573424,,北京,
110324671225,女,广东,
110324771524,,江苏,
110324773427,女,上海,
110324773726,,天津,
110324773728,女,上海,
110324871023,,河北,
110324871220,女,上海,
110324971528,,山东,
110325071224,,贵州,
110325173123,女,广东,
110325173824,,上海,70后
110325271029,,上海,
110325271227,,北京,
110325271520,男,天津,
110325273420,女,广东,
110325273423,女,天津,80后
110325273429,男,湖北,
110325373128,,山西,
110325373321,女,北京,
110325373328,,广东,
110325373820,,上海,
110325471524,女,北京,
110325473127,男,天津,
110325473724,女,北京,
110325473725,,江苏,
110325473827,,上海,
110325573120,,上海,
110325671024,女,浙江,60后
110325671027,男,江苏,
110325671028,,北京,
110325671223,,福建,
110325771221,,上海,
110325771229,,重庆,
110325771526,,辽宁,60后
110325773723,,北京,
110325873321,,上海,
110325873420,女,,
110325873427,,上海,
110325873728,女,上海,
110325873821,女,广东,
110325971027,,四川,
110325973323,女,广东,60后
110326071020,,上海,
110326071023,男,辽宁,
110326073322,男,北京,
110326073627,,辽宁,
110326073823,女,,
110326116127,男,北京,60后
110326171026,男,,
110326171528,,河南,
110326173120,男,,
110326173122,女,,
110326271229,女,江苏,80后
110326271529,,,
110326273320,,四川,
110326273729,男,广东,70后
110326273829,男,广东,
110326373822,,河南,
110326373922,男,广东,
110326412622,男,北京,
110326471027,,北京,
110326473329,,广东,
110326571529,,上海,
110326573122,,上海,
110326573623,,浙江,
110326671525,男,湖北,
110326671526,,江苏,
110326673123,,上海,
110326771024,女,山西,
110326771221,,上海,
110326771529,男,北京,
110326773127,,广东,
110326773324,,湖北,
110326773525,,北京,
110326773527,,北京,
110326871223,,上海,
110326873126,,,
110326873422,男,天津,
110326873722,男,上海,
110326971023,男,辽宁,
110326971520,,上海,
110326973724,,北京,
110326973828,男,云南,
110326973926,男,上海,80后
110328071224,,上海,
110328071521,女,,
110328073729,,上海,
110328073829,,上海,
110328073924,男,广东,60后
110328116627,,上海,
110328116923,,上海,
110328171022,男,北京,
110328171027,,上海,
110328171525,男,江苏,
110328171528,,广东,
110328173120,,重庆,
110328173327,,浙江,
110328173923,,江苏,
110328173927,,北京,
110328273327,,广东,
110328273725,,广东,
110328371023,,上海,
110328373323,,,
110328373327,女,广东,
110328373821,男,,
110328373923,女,北京,60后
110328473129,,北京,
110328473720,女,广东,
110328473723,女,山东,
110328516729,,上海,
110328573124,女,北京,
110328573327,女,,
110328573521,女,北京,
110328671027,男,天津,
110328673120,女,上海,
110328673326,女,上海,
110328673424,,上海,
110328673920,女,,
110328673927,女,北京,
110328771020,男,广东,
110328771523,女,广东,
110328773127,,江苏,
110328773329,女,北京,
110328773726,女,北京,
110328773822,男,江苏,60后
110328810222,,,
110328810929,女,,
110328812126,,,
110328812424,,北京,
110328812820,,,
110328812821,,,
110328812924,男,广东,
110328817126,男,,
110328817221,女,上海,
110328817925,,北京,
110328871529,女,,80后
110328873629,,,
110328912827,女,江苏,
110328916123,男,北京,
110328916223,女,上海,
110328916527,男,上海,
110328916923,男,广东,60后
110328916926,女,北京,
110328971021,女,,
110328971222,,广东,
110328973520,女,北京,70后
110328973926,女,广东,
110329071522,男,,
110329071528,女,,
110329073128,男,北京,
110329171024,男,,
110329171027,,北京,
110329171522,男,,70后
110329173427,女,,
110329273723,,上海,
110329371025,男,北京,
110329373726,女,天津,
110329473122,,北京,
110329473128,男,上海,
110329571226,,辽宁,
110329573423,男,北京,
110329673722,男,上海,
110329673727,男,上海,
110329771027,,上海,
110329871028,女,广东,
110329873329,男,江苏,
110329873720,,上海,
110329971029,男,北京,60后
110329971520,,云南,
110329973320,女,辽宁,
110329973727,男,广东,80后
110340012120,女,湖北,
110340012125,,广东,
110340012822,男,上海,
110340012923,女,浙江,
110340016022,,福建,
110340016026,,江西,
110340016123,,广东,80后
110340016325,,四川,
110340016427,男,广东,
110340016428,男,上海,70后
110340016528,女,广东,
110340016628,,四川,
110340016720,,广西,
110340016728,,广东,
110340016924,,湖北,
110340073023,女,上海,
110340073227,,重庆,
110340073525,,浙江,
110340073620,,江苏,
110340073626,,浙江,
110340073628,,浙江,
110340073920,,上海,
110340073923,,广东,
110340073927,男,重庆,
110340171025,,江苏,
110340171226,男,广东,
110340173127,男,上海,
110340173822,女,上海,
110340173824,女,北京,80后
110340173826,,广东,
110340216220,,广东,
110340216228,,,
110340216824,女,广东,
110340271021,,广东,
110340273122,,浙江,
110340273124,,辽宁,
110340273125,,浙江,
110340273323,,辽宁,
110340273329,,云南,
110340273529,,江苏,
110340273622,男,上海,70后
110340273924,,四川,
110340273926,,上海,
110340373324,男,北京,
110340373425,,江苏,
110340373822,,上海,
110340471522,男,江苏,
110340473021,,广东,
110340473026,,广东,
110340473121,,广东,
110340573828,,上海,
110340671022,,,
110340671023,男,福建,
110340771520,男,北京,80后
110340771524,女,安徽,
110340871024,男,上海,80后
110340873321,女,福建,
110340971026,女,上海,
110340973124,男,天津,60后
110340973127,男,重庆,60后
110340973422,,浙江,
110340973423,,上海,
110341071223,女,上海,
110341071523,,上海,
110341071524,女,上海,
110341271220,,北京,
110341271226,男,北京,60后
110341271522,,北京,
110341271528,,上海,
110341273126,,广西,
110341273329,男,江苏,60后
110341273723,,北京,
110341471522,女,北京,60后
110341571224,女,天津,
110341671222,女,浙江,
110342171029,女,重庆,
110342171227,,湖南,
110342173423,,北京,
110342271227,,广东,
110342373124,女,上海,
110342373125,,北京,
110342473320,男,广东,
110342571528,,天津,
110342573125,,江苏,
110342671021,,浙江,
110342671225,,北京,
110342771527,男,,
110342871021,,广东,
110342971025,女,广东,
110343071029,,浙江,
110343073320,,安徽,
110343171026,男,四川,
110343171221,,广东,
110343171229,,北京,
110343171524,男,北京,80后
110343173128,女,上海,
110343271022,男,辽宁,
110343271025,男,江苏,
110343271220,女,北京,60后
110343271224,,北京,
110343273127,,上海,
110343371527,,,
110343373728,男,湖南,80后
110343471220,女,江苏,
110343471529,女,四川,
110343671529,,上海,
110343871020,,浙江,
110343871224,,上海,
110343971024,,辽宁,
110343971527,,上海,
110344071022,男,上海,60后
110344073321,女,,
110344171520,,上海,
110344173420,男,广东,
110344371021,,北京,
110344371527,男,上海,
110344371529,女,北京,70后
110344473127,,江苏,
110344473426,女,北京,
110344571228,,江西,
110344771224,男,四川,60后
110344771524,,浙江,
110344773120,,黑龙江,
110344773423,,四川,
110344773425,,上海,
110344871021,,湖南,
110344871529,,广东,
110344873123,,广东,
110344973122,,上海,
110345071226,,北京,
110345071228,,北京,
110345073128,,天津,
110345073329,女,上海,
110345171224,,北京,
110345173323,,北京,
110345271222,,湖北,
110345271529,,北京,
110345273326,,上海,
110345471023,女,上海,
110345471024,男,,60后
110345473124,,上海,
110345473428,女,辽宁,
110345571023,,广东,60后
110345571529,女,上海,60后
110345573827,男,上海,
110345973327,,内蒙古,
110346173129,,上海,
110346173324,,广东,60后
110346273123,男,四川,
110346273128,女,上海,
110346371028,女,广东,
110346571522,女,福建,
110346671527,,江苏,
110346673325,,北京,
110346771225,女,,
110346771228,女,广东,70后
110346873421,,浙江,
110346873623,,江苏,
110346873628,,江苏,
110346873720,,广东,
110346873722,,广东,
110346873727,,广东,
110346873729,,广东,
110346873825,,福建,
110346873828,,湖北,
110346873925,,江苏,
110346971527,女,广东,
110346973321,女,黑龙江,
110346973325,男,北京,60后
110346973822,男,辽宁,
110346973828,男,上海,
110347071228,男,上海,80后
110347071524,女,广东,
110347071525,,北京,
110347073325,,上海,
110347173125,,广东,
110347173323,男,广东,
110347173623,,北京,
110347271023,,福建,
110347371020,,北京,
110347373120,,四川,
110347373320,男,上海,
110347373424,,上海,
110347373426,,北京,
110347373721,女,上海,
110347471027,男,上海,
110347471223,女,北京,
110347473120,女,浙江,
110347473324,,广东,
110347473428,男,广东,
110347473726,,北京,
110347473728,,江苏,
110347473920,,北京,
110347571020,,四川,
110347571221,男,,
110347573121,,天津,
110347573320,女,广西,
110347573422,,广东,
110347573423,女,辽宁,
110347671023,男,,
110347671027,女,广东,
110347673129,男,上海,
110347771524,男,,
110347773120,,浙江,
110347773625,,上海,
110347773922,,上海,
110347871523,,浙江,
110347873425,,北京,
110347873721,男,广东,
110347873823,女,北京,70后
110347873924,男,广东,
110348071220,,上海,
110348071221,,上海,
110348071523,女,北京,
110348171026,男,湖南,
110348171225,女,北京,60后
110348173322,,广东,
110348173421,男,上海,70后
110348273121,女,天津,60后
110348273323,男,北京,
110348471227,男,江苏,
110348471229,女,上海,80后
110348471522,男,,
110348473122,男,四川,60后
110348473128,女,,
110348473322,男,四川,
110348473325,男,湖北,80后
110348473925,,广东,
110348573127,女,上海,
110348573128,,北京,
110348573824,男,,
110348673721,,浙江,
110348673723,女,上海,
110348673827,,上海,
110348771020,,广东,
110348773723,,广东,
110348873125,,浙江,
110348973325,,北京,
110348973721,,黑龙江,
110349073422,,江苏,
110349171021,,上海,
110349171022,女,上海,
110349171524,,辽宁,
110349173126,男,,60后
110349173326,女,北京,80后
110349271527,,上海,
110349273123,,上海,
110349571226,,江苏,
110349573726,女,上海,
110349673123,,浙江,
110349673126,男,四川,70后
110349773122,女,北京,60后
110349773328,男,,
110349871525,男,天津,
110349873421,女,上海,
110380071026,,北京,
110380071221,男,上海,70后
110380171023,女,黑龙江,60后
110380571024,女,辽宁,
110380671528,男,上海,70后
110380673327,,广东,
110380771525,男,江苏,
110380871221,,北京,
110380871523,男,河南,
110380971520,男,北京,80后
110380973327,,湖北,
110380973426,男,上海,
110383073425,,上海,
110383073722,,浙江,
110383173424,女,广东,80后
110383173724,,广东,
110383173828,男,上海,60后
110383271520,男,上海,60后
110383273725,,北京,
110383273728,女,广东,
110383273925,男,北京,
110383371023,,广东,
110383371522,男,上海,
110383373328,,北京,
110383373424,,上海,
110383373722,,上海,
110383516420,,上海,
110383571221,,北京,
110383573425,女,浙江,60后
110383573622,,广东,
110383573823,女,上海,
110383773129,,上海,
110383773420,男,广东,
110383773825,,上海,
110383871522,女,上海,
110383873124,,北京,
110383873428,,广东,
110383971229,男,浙江,
110383971529,男,广东,90后
110384171020,女,广东,
110384471221,男,上海,
110384473128,,黑龙江,
110384571027,女,上海,
110384571220,,北京,
110384671026,,湖北,
110384771029,,四川,
110384773422,,广东,70后
110384873423,,北京,
110384973328,女,北京,70后
110385012921,,上海,
110385016420,,黑龙江,
110385073328,,北京,
110385073421,,广西,
110385073424,,广西,
110385073525,,上海,
110385073721,男,天津,70后
110385073723,,浙江,
110385073729,,广东,
110385116121,男,重庆,60后
110385171521,,海南,
110385173120,,四川,
110385173429,,上海,
110385216323,,北京,
110385271521,,湖北,
110385271526,男,北京,70后
110385273321,,上海,
110385273326,男,山东,
110385273426,,浙江,
110385273427,,云南,
110385273528,,广东,
110385273720,,重庆,80后
